id	num.apples
2998	18
2999	19
3000	16
3001	17
3002	16
3003	18
3004	14
3005	26
3006	16
3007	26
3008	13
3009	24
3010	17
3011	21
3012	24
3013	15
3014	21
3015	20
3016	14
3017	23
3018	8
3019	28
3020	26
3021	19
3022	18
3023	22
3024	18
3025	19
3026	21
3027	20
3028	29
3029	18
3030	16
3031	14
3032	17
3033	15
3034	25
3035	21
3036	19
3037	20
3038	15
3039	32
3040	24
3041	24
3042	21
3043	21
3044	23
3045	22
3046	24
3047	18
3048	26
3049	13
3050	29
3051	20
3052	21
3053	20
3054	16
3055	18
3056	28
3057	30
3058	15
3059	22
3060	17
3061	20
3062	22
3063	17
3064	21
3065	28
3066	15
3067	18
3068	21
3069	22
3070	20
3071	22
3072	19
3073	21
3074	20
3075	25
3076	24
3077	20
3078	27
3079	21
3080	23
3081	21
3082	17
3083	24
3084	11
3085	15
3086	23
3087	26
3088	12
3089	26
3090	13
3091	17
3092	13
3093	19
3094	20
3095	22
3096	18
3097	20
3098	22
3099	15
3100	16
3101	27
3102	5
3103	25
3104	25
3105	27
3106	18
3107	24
3108	21
3109	17
3110	23
3111	22
3112	18
3113	18
3114	19
3115	23
3116	20
3117	13
3118	22
3119	18
3120	24
3121	14
3122	10
3123	18
3124	17
3125	23
3126	11
3127	15
3128	19
3129	16
3130	19
3131	14
3132	16
3133	15
3134	11
3135	22
3136	17
3137	17
3138	26
3139	23
3140	17
3141	24
3142	18
3143	18
3144	21
3145	21
3146	19
3147	19
3148	22
3149	25
3150	18
3151	27
3152	16
3153	30
3154	24
3155	18
3156	9
3157	18
3158	18
3159	27
3160	22
3161	11
3162	21
3163	15
3164	11
3165	25
3166	23
3167	18
3168	27
3169	18
3170	12
3171	25
3172	17
3173	21
3174	15
3175	13
3176	22
3177	16
3178	17
3179	24
3180	7
3181	15
3182	28
3183	20
3184	12
3185	20
3186	20
3187	16
3188	17
3189	20
3190	24
3191	16
3192	24
3193	11
3194	30
3195	24
3196	17
3197	19
3198	14
3199	15
3200	21
3201	10
3202	23
3203	24
3204	21
3205	16
3206	23
3207	19
3208	29
3209	23
3210	29
3211	17
3212	26
3213	25
3214	23
3215	29
3216	26
3217	26
3218	27
3219	16
3220	23
3221	26
3222	11
3223	26
3224	15
3225	13
3226	19
3227	11
3228	16
3229	24
3230	20
3231	26
3232	21
3233	11
3234	14
3235	21
3236	18
3237	25
3238	21
3239	14
3240	17
3241	25
3242	15
3243	12
3244	23
3245	21
3246	16
3247	20
3248	21
3249	16
3250	22
3251	17
3252	18
3253	24
3254	19
3255	12
3256	19
3257	12
3258	17
3259	17
3260	36
3261	22
3262	22
3263	21
3264	17
3265	7
3266	29
3267	17
3268	16
3269	17
3270	25
3271	24
3272	27
3273	21
3274	19
3275	19
3276	12
3277	21
3278	18
3279	18
3280	25
3281	26
3282	32
3283	22
3284	20
3285	15
3286	20
3287	29
3288	19
3289	29
3290	19
3291	21
3292	32
3293	20
3294	13
3295	17
3296	15
3297	20
3298	17
3299	22
3300	28
3301	15
3302	15
3303	19
3304	24
3305	22
3306	21
3307	28
3308	19
3309	29
3310	12
3311	21
3312	25
3313	26
3314	13
3315	17
3316	10
3317	19
3318	17
3319	25
3320	22
3321	19
3322	27
3323	19
3324	27
3325	23
3326	23
3327	25
3328	17
3329	13
3330	24
3331	13
3332	15
3333	19
3334	23
3335	23
3336	11
3337	21
3338	11
3339	31
3340	15
3341	28
3342	18
3343	23
3344	16
3345	21
3346	23
3347	28
3348	17
3349	12
3350	14
3351	21
3352	21
3353	19
3354	20
3355	18
3356	18
3357	31
3358	20
3359	26
3360	33
3361	13
3362	19
3363	20
3364	26
3365	18
3366	22
3367	21
3368	22
3369	17
3370	33
3371	14
3372	18
3373	22
3374	22
3375	14
3376	19
3377	13
3378	25
3379	15
3380	14
3381	20
3382	14
3383	21
3384	17
3385	17
3386	12
3387	8
3388	26
3389	29
3390	26
3391	20
3392	21
3393	22
3394	18
3395	22
3396	24
3397	25
3398	26
3399	18
3400	22
3401	19
3402	14
3403	15
3404	19
3405	21
3406	26
3407	24
3408	14
3409	23
3410	15
3411	25
3412	15
3413	14
3414	20
3415	16
3416	25
3417	15
3418	23
3419	25
3420	18
3421	22
3422	17
3423	14
3424	8
3425	15
3426	22
3427	20
3428	15
3429	20
3430	8
3431	24
3432	16
3433	19
3434	22
3435	16
3436	27
3437	22
3438	22
3439	24
3440	25
3441	23
3442	32
3443	17
3444	28
3445	13
3446	17
3447	18
3448	16
3449	21
3450	23
3451	16
3452	22
3453	23
3454	20
3455	16
3456	14
3457	16
3458	23
3459	29
3460	17
3461	27
3462	15
3463	17
3464	20
3465	18
3466	21
3467	24
3468	25
3469	24
3470	12
3471	17
3472	18
3473	23
3474	12
3475	17
3476	23
3477	25
3478	21
3479	28
3480	8
3481	21
3482	20
3483	15
3484	17
3485	21
3486	26
3487	21
3488	23
3489	15
3490	18
3491	20
3492	21
3493	23
3494	19
3495	24
3496	21
3497	13
3498	22
3499	11
3500	17
3501	21
3502	13
3503	19
3504	20
3505	19
3506	16
3507	23
3508	24
3509	18
3510	22
3511	16
3512	20
3513	24
3514	21
3515	21
3516	27
3517	16
3518	24
3519	21
3520	16
3521	20
3522	18
3523	23
3524	22
3525	11
3526	28
3527	9
3528	23
3529	16
3530	25
3531	22
3532	27
3533	19
3534	8
3535	19
3536	21
3537	26
3538	14
3539	19
3540	18
3541	28
3542	12
3543	25
3544	26
3545	19
3546	24
3547	23
3548	16
3549	17
3550	10
3551	28
3552	26
3553	26
3554	20
3555	17
3556	12
3557	17
3558	15
3559	13
3560	22
3561	18
3562	22
3563	16
3564	30
3565	33
3566	27
3567	19
3568	23
3569	13
3570	13
3571	18
3572	28
3573	19
3574	25
3575	20
3576	18
3577	21
3578	19
3579	27
3580	13
3581	21
3582	20
3583	19
3584	17
3585	24
3586	13
3587	24
3588	9
3589	28
3590	24
3591	20
3592	8
3593	20
3594	16
3595	26
3596	12
3597	12
3598	19
3599	20
3600	17
3601	19
3602	19
3603	17
3604	17
3605	19
3606	25
3607	29
3608	25
3609	20
3610	14
3611	25
3612	27
3613	19
3614	19
3615	26
3616	21
3617	31
3618	20
3619	12
3620	25
3621	22
3622	19
3623	14
3624	24
3625	23
3626	21
3627	28
3628	15
3629	21
3630	19
3631	23
3632	22
3633	19
3634	13
3635	20
3636	27
3637	10
3638	17
3639	23
3640	15
3641	15
3642	15
3643	16
3644	22
3645	30
3646	23
3647	16
3648	17
3649	15
3650	16
3651	17
3652	27
3653	23
3654	11
3655	24
3656	26
3657	19
3658	27
3659	22
3660	23
3661	18
3662	27
3663	20
3664	19
3665	22
3666	19
3667	19
3668	24
3669	19
3670	18
3671	17
3672	13
3673	28
3674	17
3675	18
3676	20
3677	17
3678	10
3679	22
3680	23
3681	19
3682	17
3683	16
3684	30
3685	19
3686	20
3687	21
3688	19
3689	32
3690	20
3691	15
3692	22
3693	25
3694	15
3695	28
3696	21
3697	19
3698	24
3699	13
3700	27
3701	17
3702	16
3703	17
3704	20
3705	15
3706	8
3707	21
3708	24
3709	19
3710	22
3711	24
3712	15
3713	29
3714	16
3715	20
3716	29
3717	21
3718	20
3719	14
3720	14
3721	17
3722	18
3723	28
3724	17
3725	14
3726	24
3727	21
3728	21
3729	27
3730	25
3731	26
3732	19
3733	19
3734	20
3735	16
3736	14
3737	22
3738	19
3739	20
3740	26
3741	17
3742	30
3743	18
3744	24
3745	14
3746	21
3747	16
3748	16
3749	14
3750	20
3751	24
3752	19
3753	19
3754	18
3755	23
3756	25
3757	9
3758	17
3759	24
3760	28
3761	23
3762	19
3763	23
3764	21
3765	23
3766	22
3767	28
3768	22
3769	18
3770	25
3771	16
3772	19
3773	8
3774	21
3775	23
3776	11
3777	33
3778	15
3779	14
3780	18
3781	21
3782	18
3783	22
3784	16
3785	24
3786	21
3787	29
3788	22
3789	20
3790	21
3791	23
3792	16
3793	15
3794	24
3795	20
3796	13
3797	15
3798	21
3799	26
3800	21
3801	20
3802	18
3803	16
3804	17
3805	22
3806	17
3807	21
3808	18
3809	21
3810	25
3811	24
3812	20
3813	15
3814	23
3815	21
3816	15
3817	25
3818	24
3819	17
3820	33
3821	4
3822	23
3823	18
3824	21
3825	15
3826	19
3827	17
3828	22
3829	22
3830	24
3831	22
3832	20
3833	20
3834	29
3835	24
3836	20
3837	28
3838	22
3839	20
3840	15
3841	22
3842	23
3843	17
3844	15
3845	13
3846	16
3847	25
3848	22
3849	15
3850	12
3851	6
3852	15
3853	22
3854	14
3855	22
3856	29
3857	9
3858	19
3859	15
3860	25
3861	20
3862	22
3863	21
3864	21
3865	22
3866	15
3867	26
3868	28
3869	19
3870	19
3871	11
3872	21
3873	9
3874	19
3875	13
3876	16
3877	19
3878	23
3879	27
3880	18
3881	19
3882	19
3883	18
3884	18
3885	24
3886	29
3887	28
3888	19
3889	23
3890	17
3891	12
3892	23
3893	22
3894	28
3895	19
3896	11
3897	21
3898	12
3899	14
3900	18
3901	18
3902	13
3903	25
3904	22
3905	15
3906	16
3907	14
3908	22
3909	24
3910	18
3911	25
3912	18
3913	21
3914	26
3915	16
3916	21
3917	23
3918	18
3919	21
3920	22
3921	26
3922	25
3923	18
3924	23
3925	28
3926	17
3927	27
3928	13
3929	16
3930	21
3931	11
3932	22
3933	9
3934	16
3935	15
3936	25
3937	15
3938	26
3939	16
3940	18
3941	16
3942	25
3943	13
3944	24
3945	25
3946	18
3947	13
3948	24
3949	15
3950	16
3951	17
3952	15
3953	28
3954	23
3955	22
3956	17
3957	25
3958	15
3959	19
3960	26
3961	15
3962	20
3963	16
3964	18
3965	20
3966	19
3967	25
3968	23
3969	24
3970	24
3971	27
3972	21
3973	23
3974	18
3975	19
3976	23
3977	18
3978	18
3979	21
3980	28
3981	13
3982	18
3983	22
3984	22
3985	13
3986	16
3987	14
3988	20
3989	27
3990	20
3991	19
3992	31
3993	17
3994	21
3995	18
3996	15
3997	23
3998	17
3999	24
4000	18
4001	19
4002	16
4003	18
4004	22
4005	10
4006	15
4007	21
4008	14
4009	25
4010	15
4011	16
4012	19
4013	19
4014	19
4015	22
4016	23
4017	11
4018	25
4019	27
4020	16
4021	11
4022	12
4023	10
4024	22
4025	23
4026	27
4027	22
4028	25
4029	17
4030	15
4031	21
4032	22
4033	10
4034	25
4035	17
4036	19
4037	15
4038	23
4039	18
4040	13
4041	21
4042	12
4043	19
4044	20
4045	34
4046	23
4047	14
4048	22
4049	20
4050	21
4051	12
4052	28
4053	23
4054	18
4055	10
4056	22
4057	13
4058	14
4059	23
4060	24
4061	18
4062	12
4063	8
4064	13
4065	17
4066	15
4067	22
4068	16
4069	22
4070	26
4071	18
4072	13
4073	14
4074	24
4075	12
4076	28
4077	21
4078	25
4079	16
4080	17
4081	22
4082	19
4083	23
4084	19
4085	19
4086	29
4087	22
4088	8
4089	24
4090	17
4091	20
4092	27
4093	28
4094	10
4095	12
4096	22
4097	17
4098	18
4099	26
4100	18
4101	14
4102	18
4103	24
4104	21
4105	24
4106	11
4107	21
4108	23
4109	27
4110	6
4111	16
4112	24
4113	23
4114	22
4115	12
4116	18
4117	9
4118	20
4119	15
4120	13
4121	21
4122	29
4123	12
4124	16
4125	19
4126	16
4127	15
4128	23
4129	15
4130	19
4131	25
4132	22
4133	12
4134	27
4135	23
4136	21
4137	19
4138	16
4139	16
4140	15
4141	13
4142	23
4143	13
4144	22
4145	16
4146	24
4147	25
4148	20
4149	22
4150	21
4151	13
4152	24
4153	24
4154	15
4155	15
4156	22
4157	15
4158	21
4159	23
4160	19
4161	19
4162	17
4163	18
4164	17
4165	33
4166	23
4167	26
4168	18
4169	19
4170	34
4171	16
4172	17
4173	19
4174	26
4175	5
4176	30
4177	15
4178	14
4179	18
4180	23
4181	16
4182	11
4183	18
4184	22
4185	24
4186	26
4187	18
4188	27
4189	26
4190	18
4191	25
4192	25
4193	13
4194	28
4195	20
4196	23
4197	20
4198	17
4199	28
4200	27
4201	15
4202	20
4203	23
4204	11
4205	18
4206	22
4207	18
4208	10
4209	13
4210	15
4211	21
4212	11
4213	23
4214	25
4215	17
4216	25
4217	25
4218	20
4219	18
4220	19
4221	11
4222	23
4223	22
4224	19
4225	6
4226	21
4227	23
4228	16
4229	25
4230	23
4231	14
4232	15
4233	19
4234	15
4235	15
4236	27
4237	14
4238	21
4239	12
4240	20
4241	23
4242	26
4243	14
4244	16
4245	24
4246	23
4247	19
4248	20
4249	18
4250	24
4251	22
4252	20
4253	16
4254	21
4255	19
4256	11
4257	15
4258	12
4259	25
4260	28
4261	32
4262	31
4263	16
4264	14
4265	17
4266	26
4267	15
4268	16
4269	16
4270	19
4271	23
4272	12
4273	20
4274	11
4275	25
4276	24
4277	21
4278	19
4279	25
4280	23
4281	14
4282	33
4283	17
4284	15
4285	22
4286	21
4287	21
4288	13
4289	20
4290	22
4291	31
4292	16
4293	24
4294	16
4295	22
4296	15
4297	10
4298	8
4299	24
4300	20
4301	22
4302	10
4303	19
4304	20
4305	28
4306	17
4307	24
4308	20
4309	25
4310	21
4311	21
4312	19
4313	20
4314	20
4315	19
4316	19
4317	24
4318	19
4319	16
4320	20
4321	14
4322	29
4323	32
4324	20
4325	20
4326	15
4327	22
4328	25
4329	24
4330	20
4331	26
4332	29
4333	18
4334	22
4335	26
4336	19
4337	21
4338	14
4339	16
4340	8
4341	17
4342	17
4343	25
4344	15
4345	20
4346	18
4347	18
4348	21
4349	28
4350	14
4351	23
4352	17
4353	14
4354	24
4355	14
4356	15
4357	25
4358	19
4359	28
4360	34
4361	21
4362	24
4363	21
4364	17
4365	16
4366	25
4367	24
4368	22
4369	24
4370	14
4371	15
4372	21
4373	23
4374	26
4375	27
4376	21
4377	14
4378	14
4379	15
4380	27
4381	22
4382	27
4383	17
4384	20
4385	23
4386	22
4387	14
4388	13
4389	8
4390	23
4391	23
4392	20
4393	30
4394	21
4395	18
4396	26
4397	25
4398	16
4399	20
4400	24
4401	25
4402	19
4403	14
4404	28
4405	21
4406	18
4407	18
4408	18
4409	11
4410	19
4411	25
4412	31
4413	17
4414	19
4415	23
4416	19
4417	17
4418	18
4419	21
4420	9
4421	17
4422	21
4423	23
4424	15
4425	17
4426	12
4427	22
4428	23
4429	20
4430	20
4431	7
4432	27
4433	18
4434	17
4435	20
4436	23
4437	28
4438	22
4439	14
4440	20
4441	21
4442	21
4443	25
4444	20
4445	16
4446	27
4447	34
4448	18
4449	25
4450	25
4451	25
4452	18
4453	23
4454	26
4455	35
4456	22
4457	20
4458	15
4459	20
4460	24
4461	23
4462	15
4463	20
4464	15
4465	22
4466	20
4467	26
4468	21
4469	25
4470	23
4471	16
4472	13
4473	20
4474	31
4475	24
4476	23
4477	23
4478	26
4479	28
4480	25
4481	26
4482	25
4483	27
4484	26
4485	12
4486	16
4487	19
4488	20
4489	30
4490	22
4491	25
4492	19
4493	21
4494	19
4495	19
4496	29
4497	22
4498	22
4499	20
4500	17
4501	19
4502	14
4503	20
4504	16
4505	26
4506	28
4507	14
4508	14
4509	18
4510	20
4511	21
4512	24
4513	15
4514	21
4515	17
4516	17
4517	23
4518	21
4519	24
4520	16
4521	20
4522	19
4523	25
4524	20
4525	16
4526	24
4527	23
4528	24
4529	21
4530	16
4531	13
4532	26
4533	25
4534	20
4535	8
4536	20
4537	24
4538	18
4539	22
4540	15
4541	23
4542	13
4543	17
4544	26
4545	19
4546	27
4547	22
4548	26
4549	20
4550	23
4551	23
4552	18
4553	28
4554	24
4555	16
4556	26
4557	18
4558	7
4559	19
4560	15
4561	18
4562	17
4563	8
4564	17
4565	25
4566	12
4567	27
4568	28
4569	15
4570	31
4571	15
4572	21
4573	18
4574	26
4575	14
4576	18
4577	13
4578	24
4579	23
4580	19
4581	16
4582	15
4583	20
4584	13
4585	30
4586	14
4587	20
4588	17
4589	19
4590	20
4591	23
4592	16
4593	15
4594	24
4595	30
4596	24
4597	22
4598	21
4599	20
4600	10
4601	23
4602	17
4603	21
4604	28
4605	19
4606	23
4607	16
4608	27
4609	27
4610	24
4611	24
4612	21
4613	22
4614	23
4615	19
4616	17
4617	18
4618	23
4619	18
4620	10
4621	24
4622	21
4623	17
4624	19
4625	22
4626	28
4627	25
4628	17
4629	32
4630	26
4631	22
4632	22
4633	18
4634	23
4635	23
4636	19
4637	22
4638	16
4639	26
4640	20
4641	11
4642	18
4643	21
4644	23
4645	14
4646	20
4647	19
4648	18
4649	15
4650	13
4651	21
4652	14
4653	16
4654	24
4655	17
4656	22
4657	25
4658	21
4659	20
4660	17
4661	16
4662	16
4663	22
4664	11
4665	22
4666	14
4667	21
4668	26
4669	23
4670	19
4671	22
4672	12
4673	17
4674	19
4675	7
4676	29
4677	22
4678	25
4679	20
4680	22
4681	30
4682	20
4683	22
4684	23
4685	22
4686	23
4687	19
4688	18
4689	14
4690	18
4691	18
4692	17
4693	23
4694	21
4695	15
4696	18
4697	21
4698	22
4699	21
4700	17
4701	28
4702	22
4703	17
4704	26
4705	18
4706	28
4707	20
4708	15
4709	22
4710	26
4711	16
4712	15
4713	21
4714	11
4715	18
4716	17
4717	23
4718	11
4719	12
4720	19
4721	16
4722	22
4723	19
4724	17
4725	27
4726	10
4727	32
4728	21
4729	16
4730	14
4731	15
4732	24
4733	25
4734	17
4735	26
4736	21
4737	17
4738	27
4739	24
4740	14
4741	24
4742	27
4743	19
4744	17
4745	24
4746	28
4747	18
4748	22
4749	29
4750	19
4751	18
4752	17
4753	15
4754	13
4755	23
4756	19
4757	13
4758	23
4759	17
4760	11
4761	17
4762	15
4763	20
4764	24
4765	25
4766	22
4767	16
4768	22
4769	15
4770	24
4771	19
4772	18
4773	23
4774	22
4775	10
4776	10
4777	30
4778	21
4779	27
4780	27
4781	20
4782	13
4783	13
4784	8
4785	28
4786	20
4787	24
4788	19
4789	26
4790	21
4791	22
4792	19
4793	20
4794	25
4795	6
4796	16
4797	14
4798	18
4799	15
4800	23
4801	26
4802	25
4803	25
4804	24
4805	24
4806	15
4807	11
4808	31
4809	17
4810	28
4811	12
4812	19
4813	19
4814	21
4815	15
4816	18
4817	24
4818	20
4819	17
4820	18
4821	32
4822	17
4823	23
4824	26
4825	15
4826	18
4827	22
4828	26
4829	26
4830	20
4831	22
4832	21
4833	21
4834	19
4835	11
4836	19
4837	21
4838	22
4839	20
4840	22
4841	19
4842	11
4843	19
4844	19
4845	8
4846	25
4847	14
4848	23
4849	21
4850	15
4851	21
4852	26
4853	21
4854	19
4855	20
4856	18
4857	12
4858	21
4859	15
4860	12
4861	10
4862	18
4863	23
4864	12
4865	16
4866	22
4867	14
4868	28
4869	16
4870	18
4871	26
4872	23
4873	24
4874	14
4875	25
4876	20
4877	22
4878	20
4879	19
4880	31
4881	13
4882	27
4883	18
4884	16
4885	23
4886	18
4887	25
4888	15
4889	15
4890	26
4891	24
4892	19
4893	23
4894	20
4895	20
4896	18
4897	21
4898	19
4899	26
4900	12
4901	23
4902	17
4903	17
4904	20
4905	27
4906	13
4907	15
4908	19
4909	21
4910	21
4911	30
4912	21
4913	20
4914	21
4915	16
4916	24
4917	16
4918	15
4919	22
4920	23
4921	12
4922	27
4923	10
4924	25
4925	20
4926	26
4927	23
4928	27
4929	20
4930	24
4931	14
4932	19
4933	27
4934	24
4935	13
4936	17
4937	21
4938	16
4939	16
4940	28
4941	15
4942	21
4943	24
4944	21
4945	19
4946	23
4947	18
4948	28
4949	17
4950	14
4951	3
4952	21
4953	15
4954	20
4955	12
4956	25
4957	19
4958	26
4959	23
4960	25
4961	23
4962	21
4963	28
4964	18
4965	14
4966	30
4967	19
4968	25
4969	18
4970	21
4971	23
4972	11
4973	22
4974	15
4975	30
4976	23
4977	26
4978	19
4979	20
4980	22
4981	22
4982	15
4983	19
4984	14
4985	27
4986	19
4987	24
4988	19
4989	24
4990	22
4991	25
4992	25
4993	22
4994	18
4995	18
4996	23
4997	16
4998	26
4999	23
5000	22
5001	20
5002	25
5003	22
5004	19
5005	18
5006	19
5007	24
5008	21
5009	18
5010	19
5011	9
5012	21
5013	25
5014	14
5015	20
5016	18
5017	16
5018	20
5019	16
5020	20
5021	27
5022	11
5023	17
5024	18
5025	26
5026	24
5027	20
5028	14
5029	21
5030	21
5031	23
5032	20
5033	13
5034	19
5035	28
5036	12
5037	21
5038	28
5039	18
5040	23
5041	18
5042	22
5043	13
5044	17
5045	25
5046	31
5047	18
5048	22
5049	26
5050	19
5051	21
5052	24
5053	8
5054	23
5055	16
5056	21
5057	18
5058	20
5059	25
5060	22
5061	17
5062	21
5063	24
5064	23
5065	13
5066	5
5067	22
5068	18
5069	22
5070	22
5071	18
5072	22
5073	23
5074	25
5075	21
5076	16
5077	19
5078	14
5079	21
5080	13
5081	31
5082	11
5083	19
5084	30
5085	15
5086	16
5087	10
5088	12
5089	15
5090	12
5091	22
5092	27
5093	16
5094	14
5095	26
5096	13
5097	22
5098	24
5099	30
5100	22
5101	16
5102	27
5103	12
5104	23
5105	20
5106	8
5107	20
5108	22
5109	20
5110	28
5111	18
5112	13
5113	19
5114	21
5115	8
5116	18
5117	23
5118	20
5119	23
5120	28
5121	11
5122	27
5123	24
